Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:57:41;1;0;0.1348;0.2103;0.1926;0.1765;0.1716;0.1887;0.1956;0.1725;0.3721;0.4436;0.4186;0.4020;0.3804;0.4005;0.4206;0.4049;0.638;0.526;0.540;0.561;0.549;0.529;0.535;0.574;
