Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:06:30;1;0;0.1422;0.1500;0.1485;0.1358;0.1838;0.1642;0.1549;0.1662;0.3583;0.3926;0.3794;0.3794;0.4206;0.3672;0.3637;0.4010;0.603;0.618;0.609;0.642;0.563;0.553;0.574;0.586;
