Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:44:49;1;0;0.1745;0.1897;0.1828;0.1784;0.1632;0.1755;0.1490;0.1632;0.3951;0.4328;0.4289;0.4422;0.4025;0.4431;0.3936;0.4216;0.558;0.562;0.574;0.596;0.594;0.604;0.621;0.613;
