Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:15:54;1;0;0.1853;0.1799;0.1765;0.1858;0.1564;0.1696;0.1691;0.1706;0.4456;0.4407;0.4520;0.4554;0.3892;0.4162;0.4245;0.4598;0.584;0.592;0.610;0.592;0.598;0.592;0.602;0.629;
