Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:08:03;1;0;0.1985;0.2167;0.1995;0.1833;0.1392;0.1505;0.1593;0.1490;0.4456;0.4569;0.4363;0.4250;0.3775;0.4093;0.4074;0.4074;0.554;0.526;0.543;0.569;0.631;0.632;0.609;0.634;
