Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:17:18;1;0;0.1819;0.1637;0.1750;0.1691;0.1529;0.1598;0.1515;0.1475;0.4049;0.3995;0.4186;0.3799;0.3588;0.3882;0.3838;0.3750;0.551;0.590;0.582;0.555;0.574;0.588;0.605;0.607;
