Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:01:35;1;0;0.1642;0.1853;0.1716;0.1676;0.1500;0.1603;0.1730;0.1578;0.3882;0.4309;0.4015;0.3892;0.3583;0.3926;0.4074;0.4186;0.577;0.570;0.573;0.569;0.581;0.592;0.575;0.623;
