Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
22.08.19;18:27:43;1;0;0.1593;0.1397;0.1373;0.1539;0.1441;0.1324;0.1544;0.1387;0.3123;0.3132;0.3397;0.3152;0.3343;0.3181;0.3608;0.3328;0.490;0.554;0.596;0.512;0.569;0.584;0.572;0.583;
